,gvkey,permno,ticker,names.firms,names.firms.1,regexes,done
1874,7116,39538,MAT,MATTEL INC,MATTEL,,1
1878,30710,80943,MTSN,MATTSON TECHNOLOGY INC,MATTSON TECH*,,1
1879,137609,16939,MAXR,MAXAR TECHNOLOGIES INC,MAXAR TECH*,,1
1884,7124,51960,MXWL,MAXWELL TECHNOLOGIES INC,MAXWELL TECH*,,1
1885,127481,87499,MAXY,MAXYGEN INC,MAXYGEN,,1
1888,25783,77976,MFE,MCAFEE INC,MCAFEE,,1
1890,7154,43449,MCD,MCDONALD'S CORP,MCDONALD'S,,1
1905,136307,88355,MDTL,MEDIS TECHNOLOGIES LTD,MEDIS TECH*,,1
1908,61325,82272,MD,MEDNAX INC,MEDNAX,,1
1909,12091,87637,MTOX,MEDTOX SCIENTIFIC INC,MEDTOX SCIENTIFIC,MEDTOX,1
1910,7228,60097,MDT,MEDTRONIC PLC,MEDTRONIC,,1
1914,179082,92465,MEMS,MEMSIC INC,MEMSIC,,1
1919,7257,22752,MRK,MERCK & CO,MERCK,,1
1920,17035,52936,MCY,MERCURY GENERAL CORP,MERCURY GENERAL,,1
1923,12433,10530,VIVO,MERIDIAN BIOSCIENCE INC,MERIDIAN BIOSCIENCE,,1
1925,14790,75342,MTH,MERITAGE HOMES CORP,MERITAGE HOMES,,1
1926,65399,85349,MTOR,MERITOR INC,MERITOR,,1
1927,30247,80553,MERX,MERIX CORP,MERIX,,1
1929,187631,13325,MACK,MERRIMACK PHARMACEUTICALS,MERRIMACK PHARMA*,,1
1930,115077,88409,MERR,MERRIMAN HOLDINGS INC,MERRIMAN,,1
1932,184057,93307,MERU,MERU NETWORKS INC,MERU NETWORKS,,1
1936,7291,53197,MEI,METHODE ELECTRONICS INC,METHODE ELECTRONICS,,1
1937,133768,87842,MET,METLIFE INC,METLIFE,,1
1941,7504,54798,MOGN,MGI PHARMA INC,MGI PHARMA,,1
1945,31147,81162,MCRL,MICREL INC,MICREL,,1
1946,27965,78987,MCHP,MICROCHIP TECHNOLOGY INC,MICROCHIP TECH*,,1
1947,7343,53613,MU,MICRON TECHNOLOGY INC,MICRON TECH*,,1
1955,23569,15466,MCRN,MILACRON HOLDINGS CORP,MILACRON,,1
1957,62784,83531,MLNM,MILLENNIUM PHARMACEUTICALS,MILLENNIUM PHARMA*,,1
1959,178157,13878,MDXG,MIMEDX GROUP INC,MIMEDX,,1
1960,31214,81165,MIND,MIND TECHNOLOGY INC,MIND TECH*,,1
1962,154434,89770,MSPD,MINDSPEED TECHNOLOGIES INC,MINDSPEED TECH*,,1
1963,25870,78015,MTX,MINERALS TECHNOLOGIES INC,MINERALS TECH*,,1
1964,20225,14822,NERV,MINERVA NEUROSCIENCES INC,MINERVA NEUROSCIENCES,,1
1966,112095,86180,MIPS,MIPS TECHNOLOGIES INC,MIPS TECH*,,1
1967,30311,14708,MGEN,MIRAGEN THERAPEUTICS INC,MIRAGEN THERAPEUTICS,,1
1968,24890,77282,MSON,MISONIX INC,MISONIX,,1
1970,14113,11803,MITK,MITEK SYSTEMS INC,MITEK SYSTEMS,,1
1979,152149,89781,MOH,MOLINA HEALTHCARE INC,MOLINA HEALTHCARE,,1
1980,7509,11999,MCPIQ,MOLYCORP INC,MOLYCORP,,1
1981,264414,90233,MNTA,MOMENTA PHARMACEUTICALS INC,MOMENTA PHARMA*,,1
1983,32526,16968,MDB,MONGODB INC,MONGODB,,1
1987,16066,13650,MRCC,MONROE CAPITAL CORP,MONROE CAPITAL,,1
1988,140760,88668,MON,MONSANTO CO,MONSANTO,,1
1989,24316,88031,MNST,MONSTER BEVERAGE CORP,MONSTER BEVERAGE,,1
1992,139665,48506,MCO,MOODY'S CORP,MOODY'S,,1
1993,12124,69032,MS,MORGAN STANLEY,MORGAN STANLEY,,1
1994,165924,91096,MHGC,MORGANS HOTEL GROUP CO,MORGANS HOTEL,,1
2014,7620,28345,MUR,MURPHY OIL CORP,MURPHY OIL,,1
2021,61399,82508,MYGN,MYRIAD GENETICS INC,MYRIAD GENETICS,,1
2025,18009,13962,NSTG,NANOSTRING TECHNOLOGIES INC,NANOSTRING TECH*,,1
2028,143527,88980,NAPS,NAPSTER INC,NAPSTER,,1
2029,149337,90601,NDAQ,NASDAQ INC,NASDAQ,,1
2048,10121,66325,NAVI,NAVIENT CORP,NAVIENT,,1
2054,30137,80539,NKTR,NEKTAR THERAPEUTICS,NEKTAR THERAPEUTICS,NEKTAR,1
2055,16453,75976,NEOG,NEOGEN CORP,NEOGEN,,1
2056,125794,13704,NEO,NEOGENOMICS INC,NEOGENOMICS,,1
2057,64485,84625,NMGC,NEOMAGIC CORP,NEOMAGIC,,1
2058,178153,68145,NEON,NEONODE INC,NEONODE,,1
2059,184702,12559,NPTN,NEOPHOTONICS CORP,NEOPHOTONICS,,1
2060,25377,15531,NEOS,NEOS THERAPEUTICS INC,NEOS THERAPEUTICS,,1
2061,160364,90363,NSTC,NESS TECHNOLOGIES INC,NESS TECH*,,1
2063,147579,89393,NFLX,NETFLIX INC,NETFLIX,,1
2064,154039,89800,NTGR,NETGEAR INC,NETGEAR,,1
2065,122902,87179,NTCT,NETSCOUT SYSTEMS INC,NETSCOUT SYSTEMS,,1
2066,107446,87508,NTWK,NETSOL TECHNOLOGIES INC,NETSOL TECH*,,1
2070,62921,83534,NBIX,NEUROCRINE BIOSCIENCES INC,NEUROCRINE BIOSCIENCES,,1
2071,33698,17898,STIM,NEURONETICS INC,NEURONETICS,,1
2072,163629,90763,NSR,NEUSTAR INC,NEUSTAR,,1
2073,21916,15046,NVRO,NEVRO CORP,NEVRO,,1
2080,7866,47466,NYT,NEW YORK TIMES CO  -CL A,NEW YORK TIMES,,1
2081,21178,16593,NBEV,NEWAGE INC,NEWAGE,,1
2082,7875,60986,NWL,NEWELL BRANDS INC,NEWELL BRANDS,,1
2083,186607,13111,NLNK,NEWLINK GENETICS CORP,NEWLINK GENETICS,,1
2084,32748,17126,NMRK,NEWMARK GROUP INC,NEWMARK,,1
2091,149177,89916,NXST,NEXSTAR MEDIA GROUP,NEXSTAR MEDIA,NEXSTAR,1
2093,4517,24205,NEE,NEXTERA ENERGY INC,NEXTERA ENERGY,NEXTERA,1
2099,7906,57665,NKE,NIKE INC  -CL B,NIKE,,1
2100,18975,14340,NMBL,NIMBLE STORAGE INC,NIMBLE STORAGE,,1
2103,33420,17691,LASR,NLIGHT INC,NLIGHT,,1
2108,7911,57745,NOBH,NOBILITY HOMES INC,NOBILITY HOMES,,1
2109,7912,61815,NBL,NOBLE ENERGY INC,NOBLE ENERGY,,1
2111,7922,57817,JWN,NORDSTROM INC,NORDSTROM,,1
2112,7923,64311,NSC,NORFOLK SOUTHERN CORP,NORFOLK SOUTHERN,,1
2116,7985,24766,NOC,NORTHROP GRUMMAN CORP,NORTHROP GRUMMAN,,1
2118,7672,92013,NWA,NORTHWEST AIRLINES CORP,NORTHWEST AIR*,,1
2122,61655,82779,NVAX,NOVAVAX INC,NOVAVAX,,1
2123,11910,90609,NOVL,NOVELL INC,NOVELL,,1
2125,30255,80560,NPSP,NPS PHARMACEUTICALS INC,NPS PHARMA*,,1
2127,165845,91099,NTLS,NTELOS HOLDINGS CORP,NTELOS,,1
2131,61685,82759,NUAN,NUANCE COMMUNICATIONS INC,NUANCE COMMUNICATIONS,,1
2132,8030,34817,NUE,NUCOR CORP,NUCOR,,1
2133,30029,82541,NMRX,NUMEREX CORP  -CL A,NUMEREX,,1
2134,26746,16304,NTNX,NUTANIX INC,NUTANIX,,1
2135,31227,88379,NTRI,NUTRISYSTEM INC,NUTRISYSTEM,,1
2136,264385,90188,NUVA,NUVASIVE INC,NUVASIVE,,1
2141,117768,86580,NVDA,NVIDIA CORP,NVIDIA,,1
2148,28086,16393,OBLN,OBALON THERAPEUTICS INC,OBALON THERAPEUTICS,,1
2149,8068,34833,OXY,OCCIDENTAL PETROLEUM CORP,OCCIDENTAL PETROLEUM,,1
2151,18350,12698,OCRX,OCERA THERAPEUTICS INC,OCERA THERAPEUTICS,,1
2152,133944,90354,OCLR,OCLARO INC,OCLARO,,1
2156,2290,42024,OMX,OFFICEMAX INC,OFFICEMAX,,1
2160,160578,13965,OHRP,OHR PHARMACEUTICAL INC,OHR PHARMA*,,1
2168,29870,80375,ZEUS,OLYMPIC STEEL INC,OLYMPIC STEEL,,1
2170,109084,85951,OME,OMEGA PROTEIN CORP,OMEGA PROTEIN,,1
2172,8133,63714,OCR,OMNICARE INC,OMNICARE,,1
2173,142956,89110,OMCL,OMNICELL INC,OMNICELL,,1
2174,4066,30681,OMC,OMNICOM GROUP,OMNICOM,,1
2175,174871,91362,OMTR,OMNITURE INC,OMNITURE,,1
2176,137704,88458,OVTI,OMNIVISION TECHNOLOGIES INC,OMNIVISION TECH*,,1
2177,124254,87214,OMN,OMNOVA SOLUTIONS INC,OMNOVA SOLUTIONS,,1
2178,166450,91178,OMRI,OMRIX BIOPHARMACEUTICALS,OMRIX BIOPHARMA*,,1
2181,26669,15863,OCX,ONCOCYTE CORP,ONCOCYTE,,1
2182,180698,82526,OGXI,ONCOGENEX PHARMACEUTICALS,ONCOGENEX PHARMA*,,1
2183,3169,14055,OMED,ONCOMED PHARMACEUTICALS,ONCOMED PHARMA*,,1
2184,18172,14056,ONTX,ONCONOVA THERAPEUTICS INC,ONCONOVA THERAPEUTICS,,1
2185,35320,90031,ONCT,ONCTERNAL THERAPEUTICS INC,ONCTERNAL THERAPEUTICS,,1
2188,8151,25232,OKE,ONEOK INC,ONEOK,,1
2191,62826,83541,ONXX,ONYX PHARMACEUTICALS INC,ONYX PHARMA*,,1
2193,182387,92934,OPEN,OPENTABLE INC,OPENTABLE,,1
2194,177182,16904,OPNT,OPIANT PHARMACEUTICALS INC,OPIANT PHARMA*,,1
2195,61490,82567,OPK,OPKO HEALTH INC,OPKO HEALTH,,1
2196,140030,88739,OPLK,OPLINK COMMUNICATIONS INC,OPLINK COMMUNICATIONS,,1
2197,176558,91825,OPXT,OPNEXT INC,OPNEXT,,1
2198,19910,14578,OPWR,OPOWER INC,OPOWER,,1
2200,176594,91824,OPTR,OPTIMER PHARMACEUTICALS INC,OPTIMER PHARMA*,,1
2201,32451,16992,OPTN,OPTINOSE INC,OPTINOSE,,1
2205,12142,10104,ORCL,ORACLE CORP,ORACLE,,1
2206,12915,10860,OSUR,ORASURE TECHNOLOGIES INC,ORASURE TECH*,,1
2210,177953,92183,OWW,ORBITZ WORLDWIDE INC,ORBITZ WORLDWIDE,ORBITZ,1
2214,160913,90444,ORA,ORMAT TECHNOLOGIES INC,ORMAT TECH*,,1
2215,28380,78756,OFIX,ORTHOFIX MEDICAL INC,ORTHOFIX MEDICAL,ORTHOFIX,1
2216,11721,90756,OSK,OSHKOSH CORP,OSHKOSH,,1
2217,12180,10143,OSIP,OSI PHARMACEUTICALS INC,OSI PHARMA*,,1
2219,174648,91434,OSIR,OSIRIS THERAPEUTICS INC,OSIRIS THERAPEUTICS,,1
2224,15215,13883,OVAS,OVASCIENCE INC,OVASCIENCE,,1
2226,147868,89394,OSTK,OVERSTOCK.COM INC,OVERSTOCK.COM,,1
2233,8253,60506,PCAR,PACCAR INC,PACCAR,,1
2234,113140,89419,PACR,PACER INTERNATIONAL INC,PACER INTERNATIONAL,,1
2241,176833,85971,PAET,PAETEC HOLDING CORP,PAETEC,,1
2250,15539,91279,PRTK,PARATEK PHARMACEUTCLS INC,PARATEK PHARMA*,,1
2251,108348,13121,TEUM,PARETEUM CORP,PARETEUM,,1
2257,29332,80019,PRKR,PARKERVISION INC,PARKERVISION,,1
2266,19730,14547,PCTY,PAYLOCITY HOLDING CORP,PAYLOCITY,,1
2267,24616,15488,PYPL,PAYPAL HOLDINGS INC,PAYPAL,,1
2275,142460,88991,BTU,PEABODY ENERGY CORP,PEABODY ENERGY,,1
2278,63290,83779,PEGA,PEGASYSTEMS INC,PEGASYSTEMS,,1
2282,63847,84042,PAG,PENSKE AUTOMOTIVE GROUP INC,PENSKE AUTOMOTIVE,,1
2285,113533,86333,PPCO,PENWEST PHARMACEUTICALS CO,PENWEST PHARMA*,,1
2292,8479,13856,PEP,PEPSICO INC,PEPSICO,,1
2297,65739,85496,PSEM,PERICOM SEMICONDUCTOR CORP,PERICOM SEMICONDUCTOR,,1
2298,4145,42200,PKI,PERKINELMER INC,PERKINELMER,,1
2300,24782,77182,PRGO,PERRIGO CO PLC,PERRIGO,,1
2302,65491,85395,PVSW,PERVASIVE SOFTWARE INC,PERVASIVE SOFTWARE,,1
2305,28648,79411,PETM,PETSMART INC,PETSMART,,1
2306,20798,14774,PFNX,PFENEX INC,PFENEX,,1
2307,8530,21936,PFE,PFIZER INC,PFIZER,,1
2309,8264,13688,PCG,PG&E CORP,PG&E,,1
2312,140676,88675,PDGI,PHARMANET DEVELOPMENT GROUP,PHARMANET DEVELOPMENT,,1
2317,179621,92602,PM,PHILIP MORRIS INTERNATIONAL,PHILIP MORRIS INTERNATIONAL,PHILIP MORRIS,1
2318,170841,13356,PSX,PHILLIPS 66,PHILLIPS 66,,1
2320,14626,11917,PTEC,PHOENIX TECHNOLOGIES LTD,PHOENIX TECH*,,1
2321,13200,11154,PLAB,PHOTRONICS INC,PHOTRONICS,,1
2323,22590,15433,PIRS,PIERIS PHARMACEUTICALS INC,PIERIS PHARMA*,,1
2326,147453,89919,PNCLQ,PINNACLE AIRLINES CORP,PINNACLE AIR*,,1
2327,5671,42140,PNK,PINNACLE ENTERTAINMENT INC,PINNACLE ENTERTAINMENT,,1
2329,185334,13818,PF,PINNACLE FOODS INC,PINNACLE FOODS,,1
2333,8606,24459,PBI,PITNEY BOWES INC,PITNEY BOWES,,1
2335,135044,88260,PXLW,PIXELWORKS INC,PIXELWORKS,,1
2339,8633,80185,PLT,PLANTRONICS INC,PLANTRONICS,,1
2341,31386,17252,AGS,PLAYAGS INC,PLAYAGS,,1
2345,26336,14538,PLXP,PLX PHARMA INC,PLX PHARMA,,1
2346,119493,86840,PLXT,PLX TECHNOLOGY INC,PLX TECH*,,1
2354,14311,75182,PII,POLARIS INC,POLARIS,,1
2355,122916,90539,PTE,POLARITYTE INC,POLARITYTE,,1
2362,17931,13940,PTLA,PORTOLA PHARMACEUTICALS INC,PORTOLA PHARMA*,,1
2364,18839,14258,PBPB,POTBELLY CORP,POTBELLY,,1
2385,158791,92282,PKT,PROCERA NETWORKS INC,PROCERA NETWORKS,,1
2386,8762,18163,PG,PROCTER & GAMBLE CO,PROCTER & GAMBLE,"PROCTER.{0,5}GAMBLE",1
2388,65872,85571,PGNX,PROGENICS PHARMACEUTICAL INC,PROGENICS PHARMA*,,1
2390,170335,13377,PFPT,PROOFPOINT INC,PROOFPOINT,,1
2394,187696,13249,PRLB,PROTO LABS INC,PROTO LABS,,1
2403,170945,13621,PBYI,PUMA BIOTECHNOLOGY INC,PUMA BIOTECH*,,1
2415,184603,12026,QLIK,QLIK TECHNOLOGIES INC,QLIK TECH*,,1
2416,29791,80266,QLGC,QLOGIC CORP,QLOGIC,,1
2419,24800,77178,QCOM,QUALCOMM INC,QUALCOMM,,1
2420,133949,88370,QBAK,QUALSTAR CORP,QUALSTAR,,1
2421,11745,13600,QLYS,QUALYS INC,QUALYS,,1
2423,66446,85792,PWR,QUANTA SERVICES INC,QUANTA SERVICES,,1
2425,32792,17155,QTRX,QUANTERIX CORP,QUANTERIX,,1
2426,64166,84373,DGX,QUEST DIAGNOSTICS INC,QUEST DIAGNOSTICS,,1
2427,122921,87182,QSFT,QUEST SOFTWARE INC,QUEST SOFTWARE,,1
2429,65036,87364,QUIK,QUICKLOGIC CORP,QUICKLOGIC,,1
2430,7526,76591,QDEL,QUIDEL CORP,QUIDEL,,1
2431,184263,93266,QNST,QUINSTREET INC,QUINSTREET,,1
2432,25915,78054,QUMU,QUMU CORP,QUMU,,1
2433,19747,14504,QUOT,QUOTIENT TECHNOLOGY INC,QUOTIENT TECH*,,1
2435,183636,93369,RCM,R1 RCM INC,R1 RCM,,1
2438,162914,13196,RLGT,RADIANT LOGISTICS INC,RADIANT LOGISTICS,,1
2439,61439,82521,RSYS,RADISYS CORP,RADISYS,,1
2440,170520,14707,RDUS,RADIUS HEALTH INC,RADIUS HEALTH,,1
2441,13071,76672,RDNT,RADNET INC,RADNET,,1
2443,64891,85072,RL,RALPH LAUREN CORP,RALPH LAUREN,,1
2444,64766,84827,RMBS,RAMBUS INC,RAMBUS,,1
2445,19605,65665,RAND,RAND CAPITAL CORP,RAND CAPITAL,,1
2447,32558,17309,PACK,RANPAK HOLDINGS CORP,RANPAK,,1
2449,161088,88148,RPTP,RAPTOR PHARMACEUTICAL CORP,RAPTOR PHARMA*,,1
2453,8972,24942,RTN,RAYTHEON CO,RAYTHEON,,1
2464,26892,16068,RETA,REATA PHARMACEUTICALS INC,REATA PHARMA*,,1
2466,19025,14550,REPH,RECRO PHARMA INC,RECRO PHARMA,,1
2467,122841,87184,RHT,RED HAT INC,RED HAT,,1
2469,148470,89453,RRGB,RED ROBIN GOURMET BURGERS,RED ROBIN GOURMET BURGERS,RED ROBIN,1
2470,26361,16019,RRR,RED ROCK RESORTS INC,RED ROCK RESORTS,RED ROCK,1
2473,9016,58771,RBC,REGAL BELOIT CORP,REGAL BELOIT,,1
2475,23812,76614,REGN,REGENERON PHARMACEUTICALS,REGENERON PHARMA*,,1
2476,26146,15658,RGNX,REGENXBIO INC,REGENXBIO,,1
2480,13835,13652,RGLS,REGULUS THERAPEUTICS INC,REGULUS THERAPEUTICS,,1
2485,18976,14321,RLYP,RELYPSA INC,RELYPSA,,1
2487,25173,77526,RNST,RENASANT CORP,RENASANT,,1
2489,12815,10853,RENT,RENTRAK CORP,RENTRAK,,1
2490,12181,10200,RGEN,REPLIGEN CORP,REPLIGEN,,1
2495,31887,81736,RMD,RESMED INC,RESMED,,1
2500,186451,12691,MKTG,RESPONSYS INC,RESPONSYS,,1
2502,18177,14057,SALE,RETAILMENOT INC,RETAILMENOT,,1
2503,19471,14467,RVNC,REVANCE THERAPEUTICS INC,REVANCE THERAPEUTICS,,1
2507,180474,13305,RXN,REXNORD CORP,REXNORD,,1
2510,135965,88264,RBBN,RIBBON COMMUNICATIONS INC,RIBBON COMMUNICATIONS,,1
2511,19377,14409,RICE,RICE ENERGY INC,RICE ENERGY,,1
2512,114415,14355,RIBT,RICEBRAN TECHNOLOGIES,RICEBRAN TECH*,,1
2513,9125,66852,RELL,RICHARDSON ELECTRONICS LTD,RICHARDSON ELECTRONICS,,1
2514,133468,88810,RIGL,RIGEL PHARMACEUTICALS INC,RIGEL PHARMA*,,1
2515,160415,90323,RNOW,RIGHTNOW TECHNOLOGIES INC,RIGHTNOW TECH*,,1
2517,176840,14137,REI,RING ENERGY INC,RING ENERGY,,1
2519,9155,46922,RAD,RITE AID CORP,RITE AID,,1
2520,174317,91485,RVBD,RIVERBED TECHNOLOGY INC,RIVERBED TECH*,,1
2526,24304,76980,ROCM,ROCHESTER MEDICAL CORP,ROCHESTER MEDICAL,,1
2527,18584,14164,FUEL,ROCKET FUEL INC,ROCKET FUEL,,1
2528,9203,84381,ROK,ROCKWELL AUTOMATION,ROCKWELL AUTOMATION,,1
2529,144066,89014,COL,ROCKWELL COLLINS,ROCKWELL COLLINS,,1
2530,66366,85744,RMTI,ROCKWELL MEDICAL INC,ROCKWELL MEDICAL,,1
2532,27776,78908,RCKY,ROCKY BRANDS INC,ROCKY BRANDS,,1
2536,32382,16932,ROKU,ROKU INC,ROKU,,1
2538,24925,77338,ROP,ROPER TECHNOLOGIES INC,ROPER TECH*,,1
2539,180905,92913,RST,ROSETTA STONE INC,ROSETTA STONE,,1
2540,9248,91556,ROST,ROSS STORES INC,ROSS STORES,,1
2548,178865,92448,RBCN,RUBICON TECHNOLOGY INC,RUBICON TECH*,,1
2549,7566,55213,RT,RUBY TUESDAY INC,RUBY TUESDAY,,1
2551,183570,93141,RUE,RUE21 INC,RUE21,,1
2554,9299,27633,R,RYDER SYSTEM INC,RYDER SYSTEM,,1
2563,9359,76149,SWY,SAFEWAY INC,SAFEWAY,,1
2565,20943,14828,SAGE,SAGE THERAPEUTICS INC,SAGE THERAPEUTICS,,1
2566,186045,12695,SGNT,SAGENT PHARMACEUTICALS INC,SAGENT PHARMA*,,1
2573,62977,88811,SLXP,SALIX PHARMACEUTICALS LTD,SALIX PHARMA*,,1
2575,61513,82618,SNDK,SANDISK CORP,SANDISK,,1
2577,133871,88195,SGMO,SANGAMO THERAPEUTICS INC,SANGAMO THERAPEUTICS,,1
2580,157954,90333,SNTS,SANTARUS INC,SANTARUS,,1
2583,64857,85002,SRPT,SAREPTA THERAPEUTICS INC,SAREPTA THERAPEUTICS,,1
2584,25929,78073,SATCQ,SATCON TECHNOLOGY CORP,SATCON TECH*,,1
2586,130305,87633,SVVS,SAVVIS INC,SAVVIS,,1
2599,25047,77413,SCLN,SCICLONE PHARMACEUTICALS INC,SCICLONE PHARMA*,,1
2600,135986,88249,SCRX,SCIELE PHARMA INC,SCIELE PHARMA,,1
2604,126600,12312,SQI,SCIQUEST INC,SCIQUEST,,1
2611,9555,85926,SEE,SEALED AIR CORP,SEALED AIR,,1
2615,26677,16020,SCWX,SECUREWORKS CORP,SECUREWORKS,,1
2618,27354,16108,SELB,SELECTA BIOSCIENCES INC,SELECTA BIOSCIENCES,,1
2621,19189,14469,SMLR,SEMLER SCIENTIFIC INC,SEMLER SCIENTIFIC,,1
2622,8272,86136,SRE,SEMPRA ENERGY,SEMPRA ENERGY,,1
2624,142812,90238,SNMX,SENOMYX INC,SENOMYX,,1
2626,11012,59619,SXT,SENSIENT TECHNOLOGIES CORP,SENSIENT TECH*,,1
2628,24473,76845,SEPR,SEPRACOR INC,SEPRACOR,,1
2631,24177,15431,MCRB,SERES THERAPEUTICS INC,SERES THERAPEUTICS,,1
2636,22672,15167,SHAK,SHAKE SHACK INC,SHAKE SHACK,,1
2641,9667,36468,SHW,SHERWIN-WILLIAMS CO,SHERWIN-WILLIAMS,,1
2643,27938,79007,SCVL,SHOE CARNIVAL INC,SHOE CARNIVAL,,1
2644,177127,92207,SHOR,SHORETEL INC,SHORETEL,,1
2645,31457,16805,SSTI,SHOTSPOTTER INC,SHOTSPOTTER,,1
2646,175376,91486,SFLY,SHUTTERFLY INC,SHUTTERFLY,,1
2647,3382,13625,SSTK,SHUTTERSTOCK INC,SHUTTERSTOCK,,1
2648,22037,15016,SIEN,SIENTRA INC,SIENTRA,,1
2649,65376,85401,SIGA,SIGA TECHNOLOGIES INC,SIGA TECH*,,1
2650,12234,10259,SIGM,SIGMA DESIGNS INC,SIGMA DESIGNS,,1
2656,133288,87812,SLAB,SILICON LABORATORIES INC,SILICON LAB*,,1
2663,60800,81740,SBGI,SINCLAIR BROADCAST GP  -CL A,SINCLAIR BROADCAST,,1
2664,158740,90135,SIRF,SIRF TECHNOLOGY HOLDINGS INC,SIRF TECH*,,1
2665,30662,80924,SIRI,SIRIUS XM HOLDINGS INC,SIRIUS XM,,1
2668,10567,93423,SIX,SIX FLAGS ENTERTAINMENT CORP,SIX FLAGS ENTERTAINMENT,SIX FLAGS,1
2669,62016,14470,SZMK,SIZMEK INC,SIZMEK,,1
2671,121142,86949,SKX,SKECHERS U S A INC,SKECHERS U S A,SKECHERS,1
2673,186345,12922,SKUL,SKULLCANDY INC,SKULLCANDY,,1
2688,6574,48531,LNCE,SNYDERS-LANCE INC,SNYDERS-LANCE,,1
2693,179690,92931,SWI,SOLARWINDS CORP,SOLARWINDS,,1
2699,126322,87419,SNWL,SONICWALL INC,SONICWALL,,1
2701,175424,91742,SNOA,SONOMA PHARMACEUTICALS INC,SONOMA PHARMA*,,1
2703,20675,14827,ROKA,SORRENTO TECH INC,SORRENTO TECH,,1
2704,14412,75316,BID,SOTHEBY'S,SOTHEBY'S,,1
2712,9882,58683,LUV,SOUTHWEST AIRLINES,SOUTHWEST AIR*,,1
2718,20740,14830,SPKE,SPARK ENERGY INC,SPARK ENERGY,,1
2719,22709,15183,ONCE,SPARK THERAPEUTICS INC,SPARK THERAPEUTICS,,1
2720,28762,88568,SPTN,SPARTANNASH CO,SPARTANNASH,,1
2721,9921,72005,SEH,SPARTECH CORP,SPARTECH,,1
2722,24853,77271,SPNC,SPECTRANETICS CORP,SPECTRANETICS,,1
2724,63650,83950,SPPI,SPECTRUM PHARMACEUTICALS INC,SPECTRUM PHARMA*,,1
2726,31560,81292,TRK,SPEEDWAY MOTORSPORTS INC,SPEEDWAY MOTORSPORTS,,1
2730,185624,12796,SAVE,SPIRIT AIRLINES INC,SPIRIT AIR*,,1
2737,28758,79528,SPSS,SPSS INC,SPSS,,1
2743,178870,12906,SRCI,SRC ENERGY INC,SRC ENERGY,,1
2744,63462,83908,SRSL,SRS LABS INC,SRS LABS,,1
2748,9969,72304,STAA,STAAR SURGICAL CO,STAAR SURGICAL,,1
2754,15521,75489,SPLS,STAPLES INC,STAPLES,,1
2755,25434,77702,SBUX,STARBUCKS CORP,STARBUCKS,,1
2756,298036,85077,SRT,STARTEK INC,STARTEK,,1
2766,63424,83832,LVB,STEINWAY MUSICAL INSTRS INC,STEINWAY MUSICAL,,1
2767,65483,89292,STEL,STELLARONE CORP,STELLARONE,,1
2770,160375,90325,STXS,STEREOTAXIS INC,STEREOTAXIS,,1
2771,63527,83906,SRCL,STERICYCLE INC,STERICYCLE,,1
2786,30847,81010,SSYS,STRATASYS LTD,STRATASYS,,1
2790,10115,73139,SYK,STRYKER CORP,STRYKER,,1
2791,175308,92226,SCMP,SUCAMPO PHARMACEUTICALS INC,SUCAMPO PHARMA*,,1
2792,176874,91909,SUMR,SUMMER INFANT INC,SUMMER INFANT,,1
2797,186773,12905,SXC,SUNCOKE ENERGY INC,SUNCOKE ENERGY,,1
2798,60992,81776,SUNEQ,SUNEDISON INC,SUNEDISON,,1
2799,162585,90907,SNSS,SUNESIS PHARMACEUTICALS INC,SUNESIS PHARMA*,,1
2801,24905,15643,RUN,SUNRUN INC,SUNRUN,,1
2807,186159,13410,SUPN,SUPERNUS PHARMACEUTICALS INC,SUPERNUS PHARMA*,,1
2814,66588,85889,SRDX,SURMODICS INC,SURMODICS,,1
2815,186993,12690,SSSS,SURO CAPITAL CORP,SURO CAPITAL,,1
2817,66592,92560,TORZ,SUTOR TECHNOLOGY GROUP LTD,SUTOR TECH*,,1
2824,160600,90515,SMA,SYMMETRY MEDICAL INC,SYMMETRY MEDICAL,,1
2825,126601,87418,SMMX,SYMYX TECHNOLOGIES INC,SYMYX TECH*,,1
2826,196355,13280,SYNC,SYNACOR INC,SYNACOR,,1
2827,192856,85511,GEVA,SYNAGEVA BIOPHARMA CORP,SYNAGEVA BIOPHARMA,,1
2828,10236,43334,SYNL,SYNALLOY CORP,SYNALLOY,,1
2829,142814,89290,SYNA,SYNAPTICS INC,SYNAPTICS,,1
2830,166593,91366,SNCR,SYNCHRONOSS TECHNOLOGIES,SYNCHRONOSS TECH*,,1
2832,20649,15976,SNDX,SYNDAX PHARMACEUTICALS INC,SYNDAX PHARMA*,,1
2833,22039,15071,SYNH,SYNEOS HEALTH INC,SYNEOS HEALTH,,1
2834,32365,15787,SYBX,SYNLOGIC INC,SYNLOGIC,,1
2835,156155,89900,SNX,SYNNEX CORP,SYNNEX,,1
2839,162770,91832,SNTA,SYNTA PHARMACEUTICALS CORP,SYNTA PHARMA*,,1
2843,27392,16111,SYRS,SYROS PHARMACEUTICALS INC,SYROS PHARMA*,,1
2845,60931,81665,SYX,SYSTEMAX INC,SYSTEMAX,,1
2848,21033,14879,TTOO,T2 BIOSYSTEMS INC,T2 BIOSYSTEMS,,1
2853,29264,79922,TLB,TALBOTS INC,TALBOTS,,1
